 112,456,320,-8,-80,176,152,-128
112,456,320,-8,-80,176,152,-128
88,480,360,0,-80,184,152,-112
88,480,360,0,-80,184,152,-112
96,448,344,-24,-96,160,144,-128
96,448,344,-24,-96,160,144,-128
96,456,360,32,-56,168,120,-72
96,456,360,32,-56,168,120,-72
128,448,360,24,-48,168,176,-96
128,448,360,24,-48,168,176,-96
96,456,376,8,-56,160,128,-104
96,456,376,8,-56,160,128,-104
96,464,320,0,-104,176,160,-112
96,464,320,0,-104,176,160,-112
120,472,360,0,-88,160,136,-112
120,472,360,0,-88,160,136,-112
120,472,360,0,-88,160,136,-112
96,440,344,-8,-120,160,112,-112
96,440,344,-8,-120,160,112,-112
80,440,344,16,-112,144,144,-104
80,440,344,16,-112,144,144,-104
96,464,328,-8,-96,144,136,-128
96,464,328,-8,-96,144,136,-128
112,456,304,0,-128,200,96,-136
112,456,304,0,-128,200,96,-136
88,480,352,8,-88,160,112,-88
88,480,352,8,-88,160,112,-88
96,440,328,8,-88,144,112,-112
96,440,328,8,-88,144,112,-112
80,464,328,24,-128,160,112,-88
80,464,328,24,-128,160,112,-88
96,472,360,40,-96,168,128,-120
96,472,360,40,-96,168,128,-120
104,480,344,16,-80,136,136,-120
104,480,344,16,-80,136,136,-120
120,440,312,24,-112,144,128,-120
120,440,312,24,-112,144,128,-120
120,440,312,24,-112,144,128,-120
80,464,320,8,-96,152,80,-56
80,464,320,8,-96,152,80,-56
104,416,320,32,-96,152,144,-96
104,416,320,32,-96,152,144,-96
104,448,328,32,-56,136,112,-112
104,448,328,32,-56,136,112,-112
96,512,320,24,-64,176,128,-56
96,512,320,24,-64,176,128,-56
104,432,352,24,-88,152,120,-88
104,432,352,24,-88,152,120,-88
96,472,304,64,-80,168,104,-128
96,472,304,64,-80,168,104,-128
88,480,352,0,-64,136,136,-104
88,480,352,0,-64,136,136,-104
112,464,304,40,-64,152,128,-136
112,464,304,40,-64,152,128,-136
88,408,344,32,-64,152,128,-128
88,408,344,32,-64,152,128,-128
88,408,344,32,-64,152,128,-128
128,408,328,8,-88,128,88,-120
128,408,328,8,-88,128,88,-120
104,464,304,8,-96,168,120,-128
104,464,304,8,-96,168,120,-128
88,408,304,24,-104,152,112,-112
88,408,304,24,-104,152,112,-112
80,416,376,32,-64,144,112,-112
80,416,376,32,-64,144,112,-112
104,472,312,8,-88,152,80,-128
104,472,312,8,-88,152,80,-128
88,440,296,24,-80,128,80,-104
88,440,296,24,-80,128,80,-104
96,472,336,16,-80,112,96,-120
96,472,336,16,-80,112,96,-120
96,432,320,24,-72,128,160,-128
96,432,320,24,-72,128,160,-128
88,448,336,32,-120,144,112,-120
88,448,336,32,-120,144,112,-120
88,448,336,32,-120,144,112,-120
104,472,368,16,-120,192,120,-104
104,472,368,16,-120,192,120,-104
80,440,328,8,-72,184,120,-88
80,440,328,8,-72,184,120,-88
80,424,344,16,-104,168,96,-120
80,424,344,16,-104,168,96,-120
88,472,312,16,-112,160,88,-120
88,472,312,16,-112,160,88,-120
80,456,312,24,-104,168,96,-96
80,456,312,24,-104,168,96,-96
64,440,360,8,-96,144,120,-80
64,440,360,8,-96,144,120,-80
96,416,344,32,-136,136,128,-88
96,416,344,32,-136,136,128,-88
104,448,344,32,-152,136,80,-88
104,448,344,32,-152,136,80,-88
80,456,352,24,-112,152,104,-128
80,456,352,24,-112,152,104,-128
80,456,352,24,-112,152,104,-128
120,464,320,24,-56,160,96,-112
120,464,320,24,-56,160,96,-112
80,448,360,32,-72,160,120,-152
80,448,360,32,-72,160,120,-152
104,456,328,32,-88,184,112,-104
104,456,328,32,-88,184,112,-104
80,448,328,8,-80,136,120,-112
80,448,328,8,-80,136,120,-112
96,456,336,16,-72,136,104,-136
96,456,336,16,-72,136,104,-136
88,456,360,32,-120,152,112,-120
88,456,360,32,-120,152,112,-120
96,480,336,32,-64,176,128,-120
96,480,336,32,-64,176,128,-120
112,472,352,40,-72,168,96,-112
112,472,352,40,-72,168,96,-112
128,488,352,32,-80,160,136,-136
128,488,352,32,-80,160,136,-136
80,464,360,32,-72,160,152,-112
80,464,360,32,-72,160,152,-112
80,464,360,32,-72,160,152,-112
120,456,320,48,-40,184,152,-88
120,456,320,48,-40,184,152,-88
88,456,376,56,-64,176,144,-96
88,456,376,56,-64,176,144,-96
80,448,360,32,-120,168,168,-96
80,448,360,32,-120,168,168,-96
112,472,368,32,-80,200,120,-128
112,472,368,32,-80,200,120,-128
112,424,384,32,-88,168,152,-104
112,424,384,32,-88,168,152,-104
128,448,352,0,-80,120,128,-72
128,448,352,0,-80,120,128,-72
88,464,344,-16,-80,144,128,-112
88,464,344,-16,-80,144,128,-112
96,448,368,40,-64,184,128,-104
96,448,368,40,-64,184,128,-104
112,472,328,32,-104,168,152,-96
112,472,328,32,-104,168,152,-96
112,472,328,32,-104,168,152,-96
120,488,352,8,-48,160,128,-112
120,488,352,8,-48,160,128,-112
112,456,368,32,-80,160,144,-80
112,456,368,32,-80,160,144,-80
112,464,392,16,-80,144,112,-88
112,464,392,16,-80,144,112,-88
104,432,344,16,-64,184,160,-104
104,432,344,16,-64,184,160,-104
88,432,336,16,-64,184,112,-144
88,432,336,16,-64,184,112,-144
112,448,328,32,-72,128,160,-96
112,448,328,32,-72,128,160,-96
96,440,352,56,-56,200,128,-72
96,440,352,56,-56,200,128,-72
120,512,328,40,-104,168,160,-72
